Date,Order ID,Item Name,Category,Quantity,Price,Total Sales,Payment Method,Customer ID,Customer Age,Customer Gender,Visit Type,Order Time,Wait Time (mins),Day of the Week,Meal Period,Day Type
2024-07-18,ORD63680,Wine,Alcoholic Drinks,15,10,30,Cash,CUST1419,53,unknown,Dine-in,21:56:00,83,Thursday,Dinner,Weekday
2024-07-04,ORD69685,Coffee,Beverages,4,4,16,Credit Card,CUST2303,18,Prefer not to answer,Dine-in,8:49:00,14,Thursday,Breakfast,Holiday
2024-10-25,ORD31687,Beer,Alcoholic Drinks,5,6,30,Cash,CUST8464,33,Male,Delivery,18:27:00,16,Friday,Dinner,Weekday
2024-03-08,ORD44724,Salad,Appetizer,3,9,27,Cash,CUST8616,61,Female,Takeout,16:59:00,11,Friday,Lunch,Weekday
2024-10-23,ORD17249,Coffee,Beverages,2,4,8,Mobile Payment,CUST1449,30,Female,Takeout,7:45:00,7,Wednesday,Breakfast,Weekday
2024-10-30,ORD36851,Tea,Beverages,5,3,15,Credit Card,CUST2926,56,Female,Delivery,9:07:00,20,Wednesday,Breakfast,Weekday
2024-01-02,ORD99576,Tea,Beverages,5,3,15,Credit Card,CUST2839,31,Male,Dine-in,10:00:00,15,Tuesday,Breakfast,Weekday
2024-11-11,ORD57062,Pasta,Main Course,3,16,48,Cash,CUST1376,59,Male,Delivery,18:45:00,24,Monday,Dinner,Weekday
2024-01-24,ORD22266,Pasta,Main Course,14,16,48,Mobile Payment,CUST2953,46,unknown,Takeout,21:53:00,84,Wednesday,Dinner,Weekday
2024-04-18,ORD33450,Coffee,Beverages,1,4,4,Mobile Payment,CUST1026,64,Female,Delivery,10:04:00,16,Thursday,Breakfast,Weekday
2024-10-12,ORD78590,Burger,Main Course,1,12,12,Cash,CUST2666,32,Female,Delivery,13:43:00,18,Saturday,Lunch,Weekend
2024-01-20,ORD37957,Pasta,Main Course,5,16,80,Cash,CUST1752,55,Female,Takeout,18:51:00,20,Saturday,Dinner,Weekend
2024-10-09,ORD71338,Salad,Appetizer,3,9,27,Cash,CUST9152,42,Female,Dine-in,13:45:00,16,Wednesday,Lunch,Weekday
2024-03-27,ORD25026,Wine,Alcoholic Drinks,3,10,30,Credit Card,CUST9551,54,Female,Dine-in,20:12:00,11,Wednesday,Dinner,Weekday
2024-11-16,ORD43553,Coffee,Beverages,2,4,8,Credit Card,CUST7742,38,Female,Dine-in,10:22:00,12,Saturday,Breakfast,Weekend
2024-02-22,ORD27398,Coffee,Beverages,1,4,4,Mobile Payment,CUST7049,62,Male,Dine-in,8:33:00,11,Thursday,Breakfast,Weekday
2024-08-04,ORD50036,Salad,Appetizer,2,9,18,Mobile Payment,CUST7163,61,Male,Takeout,16:34:00,9,Sunday,Lunch,Weekend
2024-02-07,ORD33674,Wine,Alcoholic Drinks,5,10,50,Cash,CUST2709,54,Female,Dine-in,21:50:00,11,Wednesday,Dinner,Weekday
2024-11-18,ORD90151,Beer,Alcoholic Drinks,3,6,18,Cash,CUST9323,37,Male,Dine-in,20:13:00,11,Monday,Dinner,Weekday
2024-09-14,ORD73846,Salad,Appetizer,2,9,18,Cash,CUST9822,30,Female,Delivery,15:31:00,19,Saturday,Lunch,Weekend
2024-12-20,ORD78897,,Alcoholic Drinks,,6,18,Mobile Payment,CUST5881,,Prefer not to answer,Dine-in,17:15:00,,Friday,Dinner,Weekday
2024-08-11,ORD62688,Pizza,Main Course,1,14,14,Credit Card,CUST7737,35,Female,Dine-in,12:26:00,13,Sunday,Lunch,Weekend
2024-09-22,ORD60579,Soda,Beverages,3,3,9,Cash,CUST1271,45,Male,Delivery,19:37:00,18,Sunday,Dinner,Weekend
2024-04-04,ORD87321,Wine,Alcoholic Drinks,3,10,30,Mobile Payment,CUST6072,41,Female,Dine-in,20:14:00,11,Thursday,Dinner,Weekday
2024-03-26,ORD24805,Beer,Alcoholic Drinks,1,6,6,Mobile Payment,CUST1261,62,Female,Delivery,19:16:00,16,Tuesday,Dinner,Weekday
2024-12-30,ORD16227,Wine,Alcoholic Drinks,5,10,50,Mobile Payment,CUST8524,19,Female,Dine-in,21:23:00,11,Monday,Dinner,Weekday
2024-06-05,ORD50214,Beer,Alcoholic Drinks,2,6,12,Mobile Payment,CUST3292,57,Female,Delivery,19:57:00,16,Wednesday,Dinner,Weekday
2024-09-03,ORD20713,Tea,Beverages,4,3,12,Cash,CUST8506,45,Male,Delivery,9:37:00,19,Tuesday,Breakfast,Weekday
2024-10-23,ORD56695,Soda,Beverages,4,3,12,Credit Card,CUST1271,54,Female,Delivery,20:17:00,19,Wednesday,Dinner,Weekday
2024-10-19,ORD99358,Wine,Alcoholic Drinks,2,10,20,Cash,CUST4791,63,Male,Takeout,17:42:00,6,Saturday,Dinner,Weekend
2024-02-28,ORD50281,Beer,Alcoholic Drinks,4,6,24,Credit Card,CUST4819,35,Male,Delivery,18:14:00,16,Wednesday,Dinner,Weekday
2024-09-17,ORD15322,Burger,Main Course,2,12,24,Mobile Payment,CUST2714,62,Male,Dine-in,11:57:00,16,Tuesday,Lunch,Weekday
2024-12-12,ORD76230,Burger,Main Course,2,12,24,Cash,CUST3744,36,Female,Delivery,11:54:00,21,Thursday,Lunch,Weekday
2024-12-22,ORD22002,Burger,Main Course,4,12,48,Credit Card,CUST6813,52,Female,Takeout,12:59:00,17,Sunday,Lunch,Weekend
2024-10-15,ORD29458,Coffee,Beverages,2,4,8,Mobile Payment,CUST3781,44,Male,Dine-in,9:08:00,12,Tuesday,Breakfast,Weekday
2024-09-18,ORD74786,Pizza,Main Course,1,14,14,Cash,CUST7458,41,Male,Delivery,11:02:00,18,Wednesday,Lunch,Weekday
2024-11-18,ORD51711,Pasta,Main Course,2,16,32,Cash,CUST6485,62,Female,Delivery,21:29:00,21,Monday,Dinner,Weekday
2024-02-11,ORD42923,Coffee,Beverages,5,4,20,Cash,CUST4888,62,Female,Takeout,8:53:00,10,Sunday,Breakfast,Weekend
2024-09-30,ORD92708,Beer,Alcoholic Drinks,5,6,30,Mobile Payment,CUST2760,35,Female,Delivery,20:20:00,16,Monday,Dinner,Weekday
2024-03-21,ORD99709,Beer,Alcoholic Drinks,4,6,24,Mobile Payment,CUST2751,19,Female,Dine-in,21:49:00,11,Thursday,Dinner,Weekday
2024-10-06,ORD53262,Tea,Beverages,5,3,15,Cash,CUST9529,25,Female,Takeout,9:24:00,10,Sunday,Breakfast,Weekend
2024-07-06,ORD54123,Pasta,Main Course,5,16,80,Mobile Payment,CUST2765,25,Male,Takeout,18:21:00,20,Saturday,Dinner,Weekend
2024-08-15,ORD63438,Wine,Alcoholic Drinks,1,10,10,Credit Card,CUST7537,34,Female,Takeout,21:23:00,6,Thursday,Dinner,Weekday
2024-08-28,ORD58746,Tea,Beverages,2,3,6,Mobile Payment,CUST3682,44,Female,Dine-in,8:16:00,12,Wednesday,Breakfast,Weekday
2024-08-05,ORD62452,Burger,Main Course,5,12,60,Cash,CUST6471,54,Female,Delivery,16:59:00,30,Monday,Lunch,Weekday
2024-03-24,ORD15014,Wine,Alcoholic Drinks,3,10,30,Mobile Payment,CUST8631,38,Prefer not to answer,Takeout,17:56:00,6,Sunday,Dinner,Weekend
2024-01-03,ORD60408,Soda,Beverages,1,3,3,Credit Card,CUST7354,19,Female,Takeout,18:16:00,6,Wednesday,Dinner,Weekday
2024-12-17,ORD98177,Soda,Beverages,4,3,12,Mobile Payment,CUST4092,62,Female,Takeout,20:12:00,9,Tuesday,Dinner,Weekday
2024-08-16,ORD80168,Wine,Alcoholic Drinks,4,10,40,Cash,CUST3225,61,Male,Dine-in,17:58:00,11,Friday,Dinner,Weekday
2024-08-20,ORD80731,Tea,Beverages,3,3,9,Mobile Payment,CUST3691,57,Female,Takeout,7:31:00,8,Tuesday,Breakfast,Weekday
2024-06-29,ORD67248,Beer,Alcoholic Drinks,4,6,24,Credit Card,CUST6724,29,Female,Dine-in,17:27:00,11,Saturday,Dinner,Weekend
2024-05-20,ORD52830,Pizza,Main Course,3,14,42,Cash,CUST2840,35,Male,Takeout,16:37:00,14,Monday,Lunch,Weekday
2024-04-10,ORD85667,Pizza,Main Course,2,14,28,Mobile Payment,CUST5804,50,Female,Delivery,11:30:00,21,Wednesday,Lunch,Weekday
2024-05-02,ORD24526,Wine,Alcoholic Drinks,5,10,50,Credit Card,CUST6872,62,Prefer not to answer,Dine-in,19:46:00,11,Thursday,Dinner,Weekday
2024-04-09,ORD48127,Wine,Alcoholic Drinks,2,10,20,Cash,CUST1083,27,Prefer not to answer,Dine-in,19:36:00,11,Tuesday,Dinner,Weekday
2024-01-24,ORD49564,Pizza,Main Course,1,14,14,Credit Card,CUST2053,29,Female,Dine-in,12:02:00,13,Wednesday,Lunch,Weekday
2024-12-30,ORD41763,Pizza,Main Course,1,14,14,Mobile Payment,CUST2245,48,Female,Takeout,12:38:00,8,Monday,Lunch,Weekday
2024-01-09,ORD83043,Soda,Beverages,2,3,6,Cash,CUST2083,35,Male,Dine-in,21:35:00,12,Tuesday,Dinner,Weekday
2024-12-02,ORD46500,Salad,Appetizer,4,9,36,Mobile Payment,CUST6214,32,Male,Dine-in,12:45:00,18,Monday,Lunch,Weekday
2024-07-26,ORD92298,Salad,Appetizer,2,9,18,Mobile Payment,CUST5967,30,Female,Takeout,11:19:00,9,Friday,Lunch,Weekday
2024-05-23,ORD22063,Coffee,Beverages,4,4,16,Cash,CUST3294,33,Male,Delivery,6:16:00,19,Thursday,Breakfast,Weekday
2024-03-13,ORD25461,Salad,Appetizer,5,9,45,Credit Card,CUST7611,37,Male,Delivery,12:51:00,25,Wednesday,Lunch,Weekday
2024-12-03,ORD98315,Burger,Main Course,3,12,36,Mobile Payment,CUST9379,59,Male,Delivery,15:39:00,24,Tuesday,Lunch,Weekday
2024-08-30,ORD61732,Burger,Main Course,4,12,48,Mobile Payment,CUST9770,35,Female,Takeout,12:54:00,17,Friday,Lunch,Weekday
2024-06-28,ORD47322,Salad,Appetizer,2,9,18,Credit Card,CUST3163,61,Female,Dine-in,16:41:00,14,Friday,Lunch,Weekday
2024-07-09,ORD89538,Salad,Appetizer,12,9,36,Mobile Payment,CUST5767,22,unknown,Dine-in,13:21:00,40,Tuesday,Lunch,Weekday
2024-09-03,ORD62178,Pizza,Main Course,4,14,56,Cash,CUST4814,20,Male,Delivery,11:34:00,27,Tuesday,Lunch,Weekday
2024-02-04,ORD20963,Salad,Appetizer,1,9,9,Credit Card,CUST4959,55,Female,Takeout,16:20:00,7,Sunday,Lunch,Weekend
2024-03-10,ORD94915,Tea,Beverages,3,3,9,Credit Card,CUST7543,18,Female,Delivery,6:58:00,18,Sunday,Breakfast,Weekend
2024-07-17,ORD59583,Pizza,Main Course,2,14,28,Credit Card,CUST7839,24,Female,Delivery,15:48:00,21,Wednesday,Lunch,Weekday
2024-02-02,ORD95901,Beer,Alcoholic Drinks,2,6,12,Cash,CUST4343,51,Female,Takeout,21:07:00,6,Friday,Dinner,Weekday
2024-12-06,ORD11236,Pasta,Main Course,3,16,48,Cash,CUST6376,38,Female,Delivery,17:38:00,24,Friday,Dinner,Weekday
2024-09-18,ORD39699,Beer,Alcoholic Drinks,2,6,12,Credit Card,CUST3206,59,Female,Dine-in,17:24:00,11,Wednesday,Dinner,Weekday
2024-07-24,ORD44904,Coffee,Beverages,5,4,20,Cash,CUST7606,60,Male,Delivery,6:22:00,20,Wednesday,Breakfast,Weekday
2024-06-24,ORD40405,,Alcoholic Drinks,,6,24,Mobile Payment,CUST1844,,Male,Dine-in,18:31:00,,Monday,Dinner,Weekday
2024-05-31,ORD46889,Soda,Beverages,2,3,6,Credit Card,CUST7930,55,Female,Takeout,20:42:00,7,Friday,Dinner,Weekday
2024-06-02,ORD16650,Pizza,Main Course,3,14,42,Cash,CUST5360,18,Prefer not to answer,Takeout,15:56:00,14,Sunday,Lunch,Weekend
2024-11-05,ORD23809,Beer,Alcoholic Drinks,5,6,30,Credit Card,CUST8690,55,Male,Takeout,21:41:00,6,Tuesday,Dinner,Weekday
2024-12-04,ORD36229,Beer,Alcoholic Drinks,4,6,24,Mobile Payment,CUST6661,24,Male,Delivery,20:47:00,16,Wednesday,Dinner,Weekday
2024-04-30,ORD22414,Salad,Appetizer,5,9,45,Mobile Payment,CUST1856,27,Male,Delivery,14:03:00,25,Tuesday,Lunch,Weekday
2024-12-11,ORD34202,Pizza,Main Course,4,14,56,Cash,CUST2479,43,Female,Dine-in,12:23:00,22,Wednesday,Lunch,Weekday
2024-10-02,ORD78918,Tea,Beverages,4,3,12,Credit Card,CUST7910,25,Female,Takeout,8:18:00,9,Wednesday,Breakfast,Weekday
2024-04-18,ORD10175,Burger,Main Course,4,12,48,Cash,CUST4637,39,Female,Takeout,15:00:00,17,Thursday,Lunch,Weekday
2024-02-29,ORD76353,Wine,Alcoholic Drinks,1,10,10,Mobile Payment,CUST2012,19,Male,Takeout,18:51:00,6,Thursday,Dinner,Weekday
2024-12-27,ORD56469,Pasta,Main Course,1,16,16,Cash,CUST4838,60,Male,Takeout,20:42:00,8,Friday,Dinner,Weekday
2024-12-06,ORD23720,Wine,Alcoholic Drinks,4,10,40,Credit Card,CUST6202,53,Female,Takeout,21:18:00,6,Friday,Dinner,Weekday
2024-07-24,ORD98859,Salad,Appetizer,3,9,27,Mobile Payment,CUST9944,33,Male,Delivery,15:23:00,21,Wednesday,Lunch,Weekday
2024-12-08,ORD91664,Tea,Beverages,4,3,12,Cash,CUST2809,20,Male,Dine-in,8:33:00,14,Sunday,Breakfast,Weekend
2024-01-13,ORD69581,Wine,Alcoholic Drinks,3,10,30,Cash,CUST5934,54,Female,Dine-in,17:01:00,11,Saturday,Dinner,Weekend
2024-05-11,ORD83502,Pasta,Main Course,2,16,32,Cash,CUST6903,65,Female,Dine-in,20:22:00,16,Saturday,Dinner,Weekend
2024-02-11,ORD42923,Coffee,Beverages,5,4,20,Cash,CUST4888,62,Male,Takeout,8:53:00,10,Sunday,Breakfast,Weekend
2024-05-27,ORD48328,Beer,Alcoholic Drinks,2,6,12,Credit Card,CUST3643,39,Female,Delivery,17:25:00,16,Monday,Dinner,Weekday
2024-03-08,ORD82957,Burger,Main Course,1,12,12,Credit Card,CUST1916,23,Male,Delivery,15:03:00,18,Friday,Lunch,Weekday
2024-07-02,ORD88109,Tea,Beverages,3,3,9,Mobile Payment,CUST2941,34,Female,Dine-in,8:16:00,13,Tuesday,Breakfast,Weekday
2024-06-28,ORD47322,Salad,Appetizer,2,9,18,Credit Card,CUST3163,61,Female,Dine-in,16:41:00,14,Friday,Lunch,Weekday
2024-04-22,ORD89023,Pizza,Main Course,1,14,14,Credit Card,CUST9577,52,Male,Takeout,11:23:00,8,Monday,Lunch,Weekday
2024-09-05,ORD66064,Pizza,Main Course,5,14,70,Cash,CUST1241,44,Male,Takeout,14:13:00,20,Thursday,Lunch,Weekday
2024-09-24,ORD94042,Wine,Alcoholic Drinks,5,10,50,Mobile Payment,CUST1456,54,Female,Takeout,18:36:00,6,Tuesday,Dinner,Weekday
2024-04-22,ORD89023,Pizza,Main Course,1,14,14,Credit Card,CUST9577,52,Female,Takeout,11:23:00,8,Monday,Lunch,Weekday
2024-08-07,ORD49344,Salad,Appetizer,5,9,45,Cash,CUST2907,24,Female,Dine-in,11:12:00,20,Wednesday,Lunch,Weekday
2024-09-24,ORD18931,Salad,Appetizer,5,9,45,Mobile Payment,CUST5259,25,Male,Takeout,13:42:00,15,Tuesday,Lunch,Weekday
2024-08-30,ORD92892,Soda,Beverages,2,3,6,Credit Card,CUST6550,41,Female,Dine-in,19:58:00,12,Friday,Dinner,Weekday
2024-04-05,ORD47670,Tea,Beverages,5,3,15,Credit Card,CUST1117,60,Male,Dine-in,8:17:00,15,Friday,Breakfast,Weekday
2024-12-06,ORD26439,Tea,Beverages,4,3,12,Cash,CUST2000,46,Female,Delivery,10:48:00,19,Friday,Breakfast,Weekday
2024-05-29,ORD28952,Tea,Beverages,5,3,15,Credit Card,CUST3696,42,Male,Dine-in,6:48:00,15,Wednesday,Breakfast,Weekday
2024-02-25,ORD76124,Burger,Main Course,2,12,24,Cash,CUST8428,65,Male,Dine-in,12:35:00,16,Sunday,Lunch,Weekend
2024-10-16,ORD99779,Soda,Beverages,5,3,15,Cash,CUST8008,19,Male,Delivery,17:43:00,20,Wednesday,Dinner,Weekday
2024-02-01,ORD60876,Coffee,Beverages,4,4,16,Mobile Payment,CUST8229,32,Prefer not to answer,Dine-in,9:10:00,14,Thursday,Breakfast,Weekday
2024-11-23,ORD60265,Pizza,Main Course,4,14,56,Cash,CUST6496,47,Female,Delivery,12:26:00,27,Saturday,Lunch,Weekend
2024-08-20,ORD76755,Coffee,Beverages,4,4,16,Mobile Payment,CUST5722,51,Female,Delivery,10:21:00,19,Tuesday,Breakfast,Weekday
2024-06-04,ORD90750,Coffee,Beverages,5,4,20,Cash,CUST2814,45,Female,Takeout,9:35:00,10,Tuesday,Breakfast,Weekday
2024-03-14,ORD25869,,Beverages,,3,6,Cash,CUST6189,,Female,Dine-in,17:00:00,,Thursday,Dinner,Weekday
2024-10-02,ORD92904,Salad,Appetizer,1,9,9,Mobile Payment,CUST7302,31,Male,Delivery,16:16:00,17,Wednesday,Lunch,Weekday
2024-09-27,ORD61453,Pasta,Main Course,5,16,80,Mobile Payment,CUST3733,46,Male,Takeout,18:18:00,20,Friday,Dinner,Weekday
2024-08-26,ORD27591,,Alcoholic Drinks,,6,30,Credit Card,CUST3414,,Male,Delivery,19:22:00,,Monday,Dinner,Weekday
2024-02-11,ORD79451,Coffee,Beverages,1,4,4,Mobile Payment,CUST7127,64,Male,Delivery,8:50:00,16,Sunday,Breakfast,Weekend
2024-09-19,ORD99969,Pizza,Main Course,5,14,70,Cash,CUST7086,21,Male,Dine-in,15:13:00,25,Thursday,Lunch,Weekday
2024-01-10,ORD42519,Burger,Main Course,4,12,48,Cash,CUST5018,55,Female,Delivery,13:09:00,27,Wednesday,Lunch,Weekday
2024-10-01,ORD56020,Pasta,Main Course,3,16,48,Cash,CUST4744,32,Male,Takeout,21:31:00,14,Tuesday,Dinner,Weekday
2024-12-12,ORD46867,Pizza,Main Course,5,14,70,Credit Card,CUST4144,22,Male,Delivery,15:17:00,30,Thursday,Lunch,Weekday
2024-03-01,ORD48386,Soda,Beverages,5,3,15,Cash,CUST3717,43,Male,Takeout,19:14:00,10,Friday,Dinner,Weekday
2024-05-25,ORD62883,Soda,Beverages,3,3,9,Mobile Payment,CUST5090,24,Male,Takeout,20:18:00,8,Saturday,Dinner,Weekend
2024-09-05,ORD11167,Coffee,Beverages,1,4,4,Cash,CUST6149,52,Male,Dine-in,10:12:00,11,Thursday,Breakfast,Weekday
2024-02-17,ORD37045,Salad,Appetizer,2,9,18,Cash,CUST9635,20,Male,Takeout,12:58:00,9,Saturday,Lunch,Weekend
2024-04-04,ORD34696,Soda,Beverages,3,3,9,Credit Card,CUST7574,24,Prefer not to answer,Delivery,17:46:00,18,Thursday,Dinner,Weekday
2024-03-16,ORD45993,Salad,Appetizer,5,9,45,Cash,CUST6540,20,Female,Delivery,13:09:00,25,Saturday,Lunch,Weekend
2024-08-01,ORD29574,Tea,Beverages,2,3,6,Mobile Payment,CUST2353,64,Male,Delivery,6:32:00,17,Thursday,Breakfast,Weekday
2024-11-20,ORD14001,Tea,Beverages,1,3,3,Credit Card,CUST8151,38,Female,Delivery,9:06:00,16,Wednesday,Breakfast,Weekday
2024-07-04,ORD97644,Burger,Main Course,2,12,24,Cash,CUST3890,52,Male,Delivery,16:08:00,21,Thursday,Lunch,Holiday
2024-08-24,ORD78820,Salad,Appetizer,4,9,36,Cash,CUST4434,38,Female,Takeout,12:04:00,13,Saturday,Lunch,Weekend
2024-10-02,ORD21027,Beer,Alcoholic Drinks,3,6,18,Credit Card,CUST8664,57,Male,Delivery,21:40:00,16,Wednesday,Dinner,Weekday
2024-10-08,ORD67774,Coffee,Beverages,1,4,4,Cash,CUST6054,60,Male,Delivery,8:21:00,16,Tuesday,Breakfast,Weekday
2024-05-31,ORD21209,Soda,Beverages,4,3,12,Cash,CUST7091,35,Female,Takeout,20:04:00,9,Friday,Dinner,Weekday
2024-01-29,ORD67818,Salad,Appetizer,4,9,36,Credit Card,CUST3068,58,Male,Delivery,13:12:00,23,Monday,Lunch,Weekday
2024-09-23,ORD65209,Coffee,Beverages,4,4,16,Mobile Payment,CUST6391,33,Female,Delivery,7:38:00,19,Monday,Breakfast,Weekday
2024-06-07,ORD83122,Wine,Alcoholic Drinks,1,10,10,Mobile Payment,CUST7348,55,Female,Takeout,17:34:00,6,Friday,Dinner,Weekday
2024-09-27,ORD79056,Burger,Main Course,4,12,48,Cash,CUST4265,26,Female,Dine-in,16:12:00,22,Friday,Lunch,Weekday
2024-06-08,ORD41397,Tea,Beverages,3,3,9,Credit Card,CUST8746,48,Female,Dine-in,9:00:00,13,Saturday,Breakfast,Weekend
2024-10-01,ORD26180,Pizza,Main Course,3,14,42,Credit Card,CUST8865,21,Female,Takeout,16:00:00,14,Tuesday,Lunch,Weekday
2024-04-11,ORD16884,Coffee,Beverages,3,4,12,Mobile Payment,CUST5677,51,Female,Takeout,7:20:00,8,Thursday,Breakfast,Weekday
2024-04-22,ORD12610,Pizza,Main Course,5,14,70,Mobile Payment,CUST4991,45,Female,Dine-in,12:04:00,25,Monday,Lunch,Weekday
2024-07-18,ORD93801,Beer,Alcoholic Drinks,1,6,6,Cash,CUST7677,26,Male,Takeout,18:41:00,6,Thursday,Dinner,Weekday
2024-04-13,ORD61485,Pasta,Main Course,3,16,48,Mobile Payment,CUST7418,23,Male,Takeout,17:49:00,14,Saturday,Dinner,Weekend
2024-05-01,ORD95619,Tea,Beverages,5,3,15,Mobile Payment,CUST5909,43,Female,Dine-in,6:31:00,15,Wednesday,Breakfast,Weekday
2024-05-23,ORD76747,Pizza,Main Course,4,14,56,Credit Card,CUST2364,51,Female,Delivery,14:05:00,27,Thursday,Lunch,Weekday
2024-01-23,ORD34496,Salad,Appetizer,11,9,45,Cash,CUST2368,65,unknown,Takeout,16:31:00,75,Tuesday,Lunch,Weekday
2024-12-10,ORD32565,Beer,Alcoholic Drinks,4,6,24,Credit Card,CUST7030,19,Female,Delivery,18:43:00,16,Tuesday,Dinner,Weekday
2024-11-06,ORD54018,Burger,Main Course,2,12,24,Mobile Payment,CUST5747,20,Female,Delivery,11:02:00,21,Wednesday,Lunch,Weekday
2024-12-30,ORD30793,Salad,Appetizer,2,9,18,Mobile Payment,CUST7448,46,Male,Dine-in,13:31:00,14,Monday,Lunch,Weekday
2024-02-22,ORD63374,Wine,Alcoholic Drinks,4,10,40,Credit Card,CUST9639,57,Male,Takeout,18:13:00,6,Thursday,Dinner,Weekday
2024-02-06,ORD61404,Pizza,Main Course,5,14,70,Credit Card,CUST4122,38,Female,Delivery,15:07:00,30,Tuesday,Lunch,Weekday
2024-03-04,ORD84566,Tea,Beverages,2,3,6,Mobile Payment,CUST9238,48,Female,Takeout,8:43:00,7,Monday,Breakfast,Weekday
2024-03-06,ORD70510,Salad,Appetizer,1,9,9,Mobile Payment,CUST5138,29,Male,Dine-in,14:11:00,12,Wednesday,Lunch,Weekday
2024-09-17,ORD14283,Beer,Alcoholic Drinks,5,6,30,Mobile Payment,CUST4541,25,Female,Takeout,18:23:00,6,Tuesday,Dinner,Weekday
2024-06-28,ORD97732,Coffee,Beverages,1,4,4,Credit Card,CUST3507,33,Male,Dine-in,9:00:00,11,Friday,Breakfast,Weekday
2024-11-07,ORD66070,Wine,Alcoholic Drinks,3,10,30,Cash,CUST6684,62,Female,Dine-in,18:09:00,11,Thursday,Dinner,Weekday
2024-05-24,ORD13980,Burger,Main Course,2,12,24,Cash,CUST7255,60,Female,Dine-in,12:52:00,16,Friday,Lunch,Weekday
2024-10-27,ORD64503,Pasta,Main Course,3,16,48,Mobile Payment,CUST6641,63,Female,Delivery,21:31:00,24,Sunday,Dinner,Weekend
2024-05-24,ORD72871,Beer,Alcoholic Drinks,5,6,30,Cash,CUST1952,57,Prefer not to answer,Takeout,21:42:00,6,Friday,Dinner,Weekday
2024-01-12,ORD50963,Salad,Appetizer,1,9,9,Credit Card,CUST6426,36,Male,Dine-in,15:57:00,12,Friday,Lunch,Weekday
2024-08-15,ORD81004,Salad,Appetizer,5,9,45,Credit Card,CUST6508,26,Male,Delivery,13:51:00,25,Thursday,Lunch,Weekday
2024-08-27,ORD23628,Burger,Main Course,1,12,12,Credit Card,CUST4741,35,Female,Dine-in,13:24:00,13,Tuesday,Lunch,Weekday
2024-10-29,ORD25246,Pasta,Main Course,1,16,16,Credit Card,CUST3285,29,Male,Takeout,18:55:00,8,Tuesday,Dinner,Weekday
2024-10-16,ORD93987,Coffee,Beverages,5,4,20,Cash,CUST3865,60,Prefer not to answer,Delivery,8:39:00,20,Wednesday,Breakfast,Weekday
2024-09-12,ORD14381,Salad,Appetizer,4,9,36,Mobile Payment,CUST4110,34,Prefer not to answer,Delivery,12:09:00,23,Thursday,Lunch,Weekday
2024-11-09,ORD69710,Pizza,Main Course,1,14,14,Cash,CUST4961,30,Male,Takeout,12:11:00,8,Saturday,Lunch,Weekend
2024-10-04,ORD22799,Wine,Alcoholic Drinks,3,10,30,Mobile Payment,CUST9992,31,Female,Takeout,20:46:00,6,Friday,Dinner,Weekday
2024-02-19,ORD63922,Wine,Alcoholic Drinks,1,10,10,Mobile Payment,CUST4446,57,Male,Dine-in,19:49:00,11,Monday,Dinner,Weekday
2024-02-09,ORD56897,Tea,Beverages,5,3,15,Credit Card,CUST3987,19,Female,Dine-in,8:40:00,15,Friday,Breakfast,Weekday
2024-11-18,ORD90966,Pizza,Main Course,1,14,14,Mobile Payment,CUST1865,51,Female,Dine-in,12:46:00,13,Monday,Lunch,Weekday
2024-01-23,ORD34496,Salad,Appetizer,5,9,45,Cash,CUST2368,65,Female,Takeout,16:31:00,15,Tuesday,Lunch,Weekday
2024-02-09,ORD37023,Coffee,Beverages,2,4,8,Cash,CUST1289,23,Female,Delivery,8:39:00,17,Friday,Breakfast,Weekday
2024-04-30,ORD24826,Coffee,Beverages,3,4,12,Credit Card,CUST9442,58,Male,Dine-in,7:55:00,13,Tuesday,Breakfast,Weekday
2024-11-18,ORD12352,Wine,Alcoholic Drinks,1,10,10,Credit Card,CUST2458,47,Male,Dine-in,20:30:00,11,Monday,Dinner,Weekday
2024-07-05,ORD57357,Coffee,Beverages,1,4,4,Credit Card,CUST2003,58,Male,Delivery,9:42:00,16,Friday,Breakfast,Weekday
2024-09-25,ORD67492,Tea,Beverages,1,3,3,Mobile Payment,CUST9757,33,Male,Delivery,10:20:00,16,Wednesday,Breakfast,Weekday
2024-11-09,ORD23406,Burger,Main Course,5,12,60,Cash,CUST6506,62,Male,Delivery,16:42:00,30,Saturday,Lunch,Weekend
2024-10-08,ORD67678,Coffee,Beverages,2,4,8,Credit Card,CUST6005,53,Female,Takeout,7:35:00,7,Tuesday,Breakfast,Weekday
2024-02-23,ORD30637,Soda,Beverages,2,3,6,Credit Card,CUST1422,48,Female,Dine-in,20:35:00,12,Friday,Dinner,Weekday
2024-10-09,ORD95474,Tea,Beverages,3,3,9,Mobile Payment,CUST6658,62,Male,Delivery,8:04:00,18,Wednesday,Breakfast,Weekday
2024-01-20,ORD93076,Pasta,Main Course,1,16,16,Mobile Payment,CUST4675,41,Male,Takeout,19:54:00,8,Saturday,Dinner,Weekend
2024-02-13,ORD49148,Burger,Main Course,2,12,24,Credit Card,CUST4831,50,Female,Delivery,16:50:00,21,Tuesday,Lunch,Weekday
2024-09-04,ORD67273,Tea,Beverages,5,3,15,Credit Card,CUST7091,19,Male,Dine-in,10:40:00,15,Wednesday,Breakfast,Weekday
