Date,Order_ID,Item_Name,Category,Quantity,Price,Total_Sales,Payment_Method,Customer_ID,Customer_Age,Customer_Gender,Visit_Type,Order_Time,Wait_Time_Mins,Day_of_the_Week,Meal_Period,Day_Type,row_id
2024-05-01,ORD18644,Salad,Appetizer,4,9.00,36.00,"Mobile Payment",CUST2083,28,"Prefer not to answer",Takeout,13:05:00,13,Wednesday,Lunch,Weekday,910
2024-08-02,ORD98827,Soda,Beverages,3,3.00,9.00,"Mobile Payment",CUST2479,21,Male,Takeout,18:29:00,8,Friday,Dinner,Weekday,913
2024-01-09,ORD64623,Burger,"Main Course",1,12.00,12.00,"Mobile Payment",CUST2476,44,Female,Delivery,11:04:00,18,Tuesday,Lunch,Weekday,914
2024-01-04,ORD74927,Burger,"Main Course",5,12.00,60.00,"Mobile Payment",CUST6483,28,Female,Delivery,11:35:00,30,Thursday,Lunch,Weekday,915
2024-04-06,ORD39576,Pasta,"Main Course",1,16.00,16.00,"Mobile Payment",CUST2697,30,Female,Takeout,21:17:00,8,Saturday,Dinner,Weekend,917
2024-04-22,ORD15471,Coffee,Beverages,5,4.00,20.00,"Credit Card",CUST1198,44,Female,Takeout,09:19:00,10,Monday,Breakfast,Weekday,918
2024-05-17,ORD74919,Tea,Beverages,5,3.00,15.00,Cash,CUST7624,37,Male,Dine-in,06:39:00,15,Friday,Breakfast,Weekday,919
2024-09-16,ORD61969,Beer,"Alcoholic Drinks",1,6.00,6.00,Cash,CUST5817,26,Female,Takeout,18:01:00,6,Monday,Dinner,Weekday,920
2024-10-30,ORD96068,Soda,Beverages,2,3.00,6.00,"Credit Card",CUST8502,41,Male,Dine-in,17:53:00,12,Wednesday,Dinner,Weekday,921
2024-04-17,ORD82547,Coffee,Beverages,4,4.00,16.00,"Mobile Payment",CUST6049,43,Female,Delivery,10:59:00,19,Wednesday,Breakfast,Weekday,922
2024-12-28,ORD68551,Coffee,Beverages,3,4.00,12.00,"Mobile Payment",CUST8551,53,Male,Takeout,10:03:00,8,Saturday,Breakfast,Weekend,925
2024-08-28,ORD93110,Beer,"Alcoholic Drinks",2,6.00,12.00,Cash,CUST6058,36,Male,Takeout,21:45:00,6,Wednesday,Dinner,Weekday,926
2024-10-23,ORD84443,Pizza,"Main Course",3,14.00,42.00,"Credit Card",CUST6442,30,Female,Delivery,15:18:00,24,Wednesday,Lunch,Weekday,927
2024-12-21,ORD14591,Salad,Appetizer,1,9.00,9.00,"Mobile Payment",CUST5231,62,Female,Takeout,11:03:00,7,Saturday,Lunch,Weekend,928
2024-04-21,ORD54070,Pasta,"Main Course",4,16.00,64.00,Cash,CUST4141,44,Male,Dine-in,18:26:00,22,Sunday,Dinner,Weekend,930
2024-03-29,ORD70248,Beer,"Alcoholic Drinks",2,6.00,12.00,"Credit Card",CUST9254,55,Male,Takeout,18:54:00,6,Friday,Dinner,Weekday,932
2024-01-04,ORD34279,Salad,Appetizer,4,9.00,36.00,"Credit Card",CUST6444,27,Male,Delivery,15:55:00,23,Thursday,Lunch,Weekday,933
2024-03-16,ORD70241,Pizza,"Main Course",1,14.00,14.00,"Credit Card",CUST9842,59,Male,Dine-in,14:58:00,13,Saturday,Lunch,Weekend,934
2024-08-10,ORD23605,Wine,"Alcoholic Drinks",2,10.00,20.00,"Credit Card",CUST9289,29,Female,Dine-in,17:09:00,11,Saturday,Dinner,Weekend,935
2024-09-03,ORD40624,Salad,Appetizer,2,9.00,18.00,"Mobile Payment",CUST9777,51,Male,Dine-in,16:45:00,14,Tuesday,Lunch,Weekday,936
2024-01-29,ORD36162,Salad,Appetizer,4,9.00,36.00,Cash,CUST6057,64,Male,Delivery,15:37:00,23,Monday,Lunch,Weekday,937
2024-06-11,ORD64243,Beer,"Alcoholic Drinks",2,6.00,12.00,Cash,CUST7324,58,Male,Takeout,19:05:00,6,Tuesday,Dinner,Weekday,938
2024-02-06,ORD98360,Tea,Beverages,1,3.00,3.00,Cash,CUST5882,46,Male,Delivery,08:17:00,16,Tuesday,Breakfast,Weekday,939
2024-12-03,ORD25513,Coffee,Beverages,2,4.00,8.00,"Credit Card",CUST2428,65,Female,Delivery,06:38:00,17,Tuesday,Breakfast,Weekday,940
2024-04-28,ORD17066,Soda,Beverages,2,3.00,6.00,Cash,CUST8890,22,Female,Takeout,20:30:00,7,Sunday,Dinner,Weekend,941
2024-12-25,ORD28192,Pasta,"Main Course",5,16.00,80.00,"Credit Card",CUST4558,40,Female,Delivery,19:27:00,30,Wednesday,Dinner,Holiday,942
2024-12-22,ORD20990,Beer,"Alcoholic Drinks",2,6.00,12.00,"Credit Card",CUST1880,35,Male,Takeout,17:13:00,6,Sunday,Dinner,Weekend,943
2024-12-12,ORD58153,Pizza,"Main Course",1,14.00,14.00,Cash,CUST7989,49,Female,Dine-in,15:34:00,13,Thursday,Lunch,Weekday,944
2024-10-22,ORD77595,Tea,Beverages,1,3.00,3.00,Cash,CUST7804,23,Female,Takeout,06:05:00,6,Tuesday,Breakfast,Weekday,945
2024-01-29,ORD10594,Salad,Appetizer,2,9.00,18.00,Cash,CUST9144,39,Female,Delivery,13:15:00,19,Monday,Lunch,Weekday,946
2024-02-04,ORD91501,Pasta,"Main Course",4,16.00,64.00,"Mobile Payment",CUST6780,25,Female,Dine-in,17:43:00,22,Sunday,Dinner,Weekend,947
2024-01-01,ORD23094,Wine,"Alcoholic Drinks",3,10.00,30.00,Cash,CUST8052,59,Female,Takeout,17:18:00,6,Monday,Dinner,Holiday,948
2024-09-25,ORD58336,Tea,Beverages,19,3.00,57.00,"Credit Card",CUST8448,52,"Prefer not to answer",Takeout,06:14:00,62,Wednesday,Breakfast,Weekday,950
2024-07-21,ORD46259,Coffee,Beverages,4,4.00,16.00,"Mobile Payment",CUST9903,23,Female,Takeout,08:15:00,9,Sunday,Breakfast,Weekend,952
2024-04-01,ORD78593,Salad,Appetizer,2,9.00,18.00,Cash,CUST6054,31,Female,Dine-in,15:50:00,14,Monday,Lunch,Weekday,954
2024-04-24,ORD27279,Pizza,"Main Course",4,14.00,56.00,"Mobile Payment",CUST9963,29,Male,Dine-in,12:43:00,22,Wednesday,Lunch,Weekday,955
2024-11-08,ORD25114,Pasta,"Main Course",2,16.00,32.00,"Credit Card",CUST2167,31,Female,Dine-in,21:12:00,16,Friday,Dinner,Weekday,956
2024-01-26,ORD68841,Pizza,"Main Course",4,14.00,56.00,Cash,CUST3714,58,Female,Takeout,15:33:00,17,Friday,Lunch,Weekday,957
2024-02-28,ORD30344,Tea,Beverages,2,3.00,6.00,"Mobile Payment",CUST8328,51,Female,Delivery,08:43:00,17,Wednesday,Breakfast,Weekday,958
2024-04-01,ORD96116,Salad,Appetizer,1,9.00,9.00,"Mobile Payment",CUST1817,19,Male,Dine-in,12:21:00,12,Monday,Lunch,Weekday,959
2024-03-20,ORD13947,Soda,Beverages,1,3.00,3.00,"Credit Card",CUST4170,44,Female,Dine-in,20:23:00,11,Wednesday,Dinner,Weekday,960
2024-01-19,ORD90189,Beer,"Alcoholic Drinks",2,6.00,12.00,"Credit Card",CUST6674,18,Male,Dine-in,21:14:00,11,Friday,Dinner,Weekday,961
2024-10-07,ORD14305,Burger,"Main Course",3,12.00,36.00,Cash,CUST1403,28,Male,Delivery,12:51:00,24,Monday,Lunch,Weekday,962
2024-08-23,ORD54031,Burger,"Main Course",3,12.00,36.00,"Credit Card",CUST1062,52,Male,Delivery,16:28:00,24,Friday,Lunch,Weekday,963
2024-12-30,ORD21922,Wine,"Alcoholic Drinks",3,10.00,30.00,"Credit Card",CUST5566,34,Female,Dine-in,18:53:00,11,Monday,Dinner,Weekday,964
2024-06-28,ORD34271,Beer,"Alcoholic Drinks",4,6.00,24.00,"Credit Card",CUST4608,25,Female,Takeout,19:51:00,6,Friday,Dinner,Weekday,965
2024-11-07,ORD19466,Beer,"Alcoholic Drinks",4,6.00,24.00,"Mobile Payment",CUST1148,54,Male,Dine-in,19:57:00,11,Thursday,Dinner,Weekday,966
2024-03-03,ORD74532,Pizza,"Main Course",5,14.00,70.00,Cash,CUST4867,42,Female,Delivery,16:25:00,30,Sunday,Lunch,Weekend,967
2024-04-30,ORD62617,Coffee,Beverages,3,4.00,12.00,"Credit Card",CUST6342,54,Male,Dine-in,09:51:00,13,Tuesday,Breakfast,Weekday,968
2024-07-31,ORD93645,Salad,Appetizer,4,9.00,36.00,"Credit Card",CUST7507,63,Male,Takeout,16:04:00,13,Wednesday,Lunch,Weekday,969
2024-01-28,ORD44420,Pasta,"Main Course",3,16.00,48.00,"Credit Card",CUST5536,62,Male,Delivery,17:41:00,24,Sunday,Dinner,Weekend,970
2024-05-11,ORD22287,Pizza,"Main Course",5,14.00,70.00,Cash,CUST8297,60,Female,Delivery,14:22:00,30,Saturday,Lunch,Weekend,971
2024-03-14,ORD25869,Soda,Beverages,2,3.00,6.00,Cash,CUST6189,22,Male,Dine-in,17:00:00,12,Thursday,Dinner,Weekday,972
2024-04-19,ORD35311,Beer,"Alcoholic Drinks",1,6.00,6.00,"Mobile Payment",CUST2828,44,Female,Takeout,18:48:00,6,Friday,Dinner,Weekday,973
2024-12-31,ORD76466,"Unknown Item",Beverages,15,3.00,45.00,Cash,CUST9525,41,"Prefer not to answer",Delivery,18:55:00,63,Tuesday,Dinner,Weekday,974
2024-11-12,ORD99645,Burger,"Main Course",5,12.00,60.00,Cash,CUST2952,56,Female,Dine-in,13:16:00,25,Tuesday,Lunch,Weekday,976
2024-03-22,ORD63241,Beer,"Alcoholic Drinks",3,6.00,18.00,Cash,CUST2027,19,Female,Delivery,17:35:00,16,Friday,Dinner,Weekday,977
2024-06-20,ORD89314,Salad,Appetizer,3,9.00,27.00,"Mobile Payment",CUST5103,56,Female,Takeout,11:03:00,11,Thursday,Lunch,Weekday,978
2024-08-11,ORD78932,Salad,Appetizer,1,9.00,9.00,"Credit Card",CUST3254,31,Male,Takeout,16:25:00,7,Sunday,Lunch,Weekend,979
2024-02-05,ORD45509,Soda,Beverages,5,3.00,15.00,Cash,CUST4396,23,Female,Takeout,18:44:00,10,Monday,Dinner,Weekday,981
2024-10-08,ORD38825,Salad,Appetizer,1,9.00,9.00,"Mobile Payment",CUST7569,31,Male,Dine-in,12:48:00,12,Tuesday,Lunch,Weekday,982
2024-09-19,ORD44318,Beer,"Alcoholic Drinks",1,6.00,6.00,"Credit Card",CUST1072,57,Male,Takeout,20:59:00,6,Thursday,Dinner,Weekday,983
2024-08-08,ORD97429,Tea,Beverages,3,3.00,9.00,"Mobile Payment",CUST7886,35,Female,Dine-in,10:18:00,13,Thursday,Breakfast,Weekday,984
2024-02-09,ORD14992,Soda,Beverages,1,3.00,3.00,Cash,CUST7220,57,Male,Dine-in,18:42:00,11,Friday,Dinner,Weekday,987
2024-01-20,ORD37957,Pasta,"Main Course",5,16.00,80.00,Cash,CUST1752,55,Male,Takeout,18:51:00,20,Saturday,Dinner,Weekend,988
2024-12-04,ORD87385,Burger,"Main Course",4,12.00,48.00,Cash,CUST9897,48,Male,Dine-in,13:59:00,22,Wednesday,Lunch,Weekday,989
2024-06-09,ORD87144,Tea,Beverages,4,3.00,12.00,"Credit Card",CUST8117,41,Male,Delivery,06:52:00,19,Sunday,Breakfast,Weekend,990
2024-09-11,ORD66444,Pizza,"Main Course",3,14.00,42.00,Cash,CUST1514,36,Female,Takeout,12:07:00,14,Wednesday,Lunch,Weekday,991
2024-09-06,ORD42294,Burger,"Main Course",4,12.00,48.00,"Mobile Payment",CUST3762,53,Female,Takeout,14:55:00,17,Friday,Lunch,Weekday,992
2024-04-22,ORD99874,"Unknown Item","Main Course",3,12.00,36.00,"Mobile Payment",CUST2696,41,Female,Dine-in,14:35:00,16,Monday,Lunch,Weekday,993
2024-08-12,ORD33472,Soda,Beverages,5,3.00,15.00,Cash,CUST5695,35,Male,Delivery,18:53:00,20,Monday,Dinner,Weekday,995
2024-01-30,ORD44000,Salad,Appetizer,2,9.00,18.00,"Credit Card",CUST2627,33,Female,Dine-in,11:49:00,14,Tuesday,Lunch,Weekday,996
2024-11-05,ORD15852,Pizza,"Main Course",1,14.00,14.00,Cash,CUST8986,65,Male,Dine-in,14:30:00,13,Tuesday,Lunch,Weekday,997
2024-07-12,ORD39958,Pasta,"Main Course",3,16.00,48.00,"Mobile Payment",CUST7470,25,Male,Takeout,21:53:00,14,Friday,Dinner,Weekday,998
2024-12-11,ORD67078,Salad,Appetizer,3,9.00,27.00,Cash,CUST9356,47,Female,Delivery,12:55:00,21,Wednesday,Lunch,Weekday,1000
2024-09-04,ORD91362,Burger,"Main Course",5,12.00,60.00,"Mobile Payment",CUST5784,22,Female,Dine-in,13:37:00,25,Wednesday,Lunch,Weekday,1002
2024-10-13,ORD94037,Soda,Beverages,2,3.00,6.00,Cash,CUST3701,27,Female,Dine-in,20:03:00,12,Sunday,Dinner,Weekend,1003
2024-07-24,ORD97409,Pizza,"Main Course",1,14.00,14.00,Cash,CUST1037,63,Male,Dine-in,16:28:00,13,Wednesday,Lunch,Weekday,1004
2024-04-11,ORD88649,Soda,Beverages,4,3.00,12.00,Cash,CUST3084,18,"Prefer not to answer",Takeout,19:53:00,9,Thursday,Dinner,Weekday,1005
2024-02-29,ORD36499,Coffee,Beverages,4,4.00,16.00,"Credit Card",CUST9313,41,Female,Dine-in,07:07:00,14,Thursday,Breakfast,Weekday,1008
2024-10-30,ORD48464,Pizza,"Main Course",4,14.00,56.00,"Mobile Payment",CUST1077,48,Female,Delivery,14:25:00,27,Wednesday,Lunch,Weekday,1009
2024-11-06,ORD13567,Wine,"Alcoholic Drinks",3,10.00,30.00,"Mobile Payment",CUST1141,38,Female,Dine-in,19:07:00,11,Wednesday,Dinner,Weekday,1010
2024-11-03,ORD82081,Pizza,"Main Course",2,14.00,28.00,"Credit Card",CUST5372,44,Male,Dine-in,12:07:00,16,Sunday,Lunch,Weekend,1011
2024-08-24,ORD66874,Pizza,"Main Course",3,14.00,42.00,"Credit Card",CUST3751,39,Male,Takeout,15:07:00,14,Saturday,Lunch,Weekend,1012
2024-08-24,ORD53527,Coffee,Beverages,4,4.00,16.00,"Credit Card",CUST5132,43,Male,Takeout,09:30:00,9,Saturday,Breakfast,Weekend,1013
2024-12-05,ORD65724,Soda,Beverages,4,3.00,12.00,"Credit Card",CUST2022,30,Female,Takeout,18:08:00,9,Thursday,Dinner,Weekday,1014
2024-04-29,ORD57121,Tea,Beverages,4,3.00,12.00,"Mobile Payment",CUST6018,20,Male,Takeout,10:13:00,9,Monday,Breakfast,Weekday,1015
2024-09-02,ORD21805,Pizza,"Main Course",1,14.00,14.00,"Mobile Payment",CUST6644,64,Female,Dine-in,16:59:00,13,Monday,Lunch,Weekday,1016
2024-10-18,ORD93793,Soda,Beverages,2,3.00,6.00,Cash,CUST5442,31,Female,Dine-in,21:18:00,12,Friday,Dinner,Weekday,1017
2024-03-26,ORD17517,Salad,Appetizer,2,9.00,18.00,"Mobile Payment",CUST4590,35,Female,Dine-in,12:09:00,14,Tuesday,Lunch,Weekday,1018
2024-06-28,ORD86463,Wine,"Alcoholic Drinks",4,10.00,40.00,"Credit Card",CUST2339,38,Female,Takeout,17:53:00,6,Friday,Dinner,Weekday,1019
2024-07-22,ORD32877,Pizza,"Main Course",4,14.00,56.00,Cash,CUST2637,34,Male,Delivery,13:11:00,27,Monday,Lunch,Weekday,1020
2024-02-26,ORD81874,Beer,"Alcoholic Drinks",2,6.00,12.00,Cash,CUST2356,51,Male,Takeout,21:28:00,6,Monday,Dinner,Weekday,1021
2024-09-15,ORD41728,Pizza,"Main Course",4,14.00,56.00,"Mobile Payment",CUST9291,47,Male,Delivery,12:24:00,27,Sunday,Lunch,Weekend,1022
2024-02-06,ORD60670,Burger,"Main Course",3,12.00,36.00,Cash,CUST9483,23,Male,Dine-in,15:10:00,19,Tuesday,Lunch,Weekday,1024
2024-10-31,ORD12119,Salad,Appetizer,4,9.00,36.00,Cash,CUST5445,56,Male,Takeout,14:29:00,13,Thursday,Lunch,Weekday,1025
2024-02-08,ORD52865,Wine,"Alcoholic Drinks",3,10.00,30.00,"Mobile Payment",CUST9566,24,Female,Takeout,20:18:00,6,Thursday,Dinner,Weekday,1026
2024-09-22,ORD51946,Tea,Beverages,1,3.00,3.00,"Mobile Payment",CUST2989,62,Male,Takeout,09:58:00,6,Sunday,Breakfast,Weekend,1027
2024-04-14,ORD67926,Beer,"Alcoholic Drinks",5,6.00,30.00,"Credit Card",CUST1558,55,Male,Dine-in,18:44:00,11,Sunday,Dinner,Weekend,1029
2024-12-04,ORD38258,Salad,Appetizer,5,9.00,45.00,"Credit Card",CUST8013,21,Male,Delivery,13:38:00,25,Wednesday,Lunch,Weekday,1032
2024-10-25,ORD90305,Pasta,"Main Course",5,16.00,80.00,"Credit Card",CUST9697,18,Male,Delivery,21:12:00,30,Friday,Dinner,Weekday,1033
2024-04-16,ORD50020,Tea,Beverages,1,3.00,3.00,"Mobile Payment",CUST2626,29,Male,Takeout,06:45:00,6,Tuesday,Breakfast,Weekday,1034
2024-08-15,ORD46286,Pizza,"Main Course",4,14.00,56.00,"Mobile Payment",CUST6768,32,Female,Dine-in,14:40:00,22,Thursday,Lunch,Weekday,1035
2024-05-16,ORD77199,Coffee,Beverages,1,4.00,4.00,Cash,CUST7618,30,Male,Dine-in,06:55:00,11,Thursday,Breakfast,Weekday,1037
2024-03-25,ORD75401,Salad,Appetizer,5,9.00,45.00,"Mobile Payment",CUST4146,57,Female,Takeout,15:37:00,15,Monday,Lunch,Weekday,1038
2024-04-02,ORD48960,Coffee,Beverages,5,4.00,20.00,"Credit Card",CUST9621,29,"Prefer not to answer",Takeout,06:02:00,10,Tuesday,Breakfast,Weekday,1039
2024-11-25,ORD92145,Salad,Appetizer,2,9.00,18.00,Cash,CUST9200,20,Male,Delivery,15:04:00,19,Monday,Lunch,Weekday,1040
2024-10-30,ORD28124,Burger,"Main Course",3,12.00,36.00,"Credit Card",CUST1363,29,Female,Delivery,13:33:00,24,Wednesday,Lunch,Weekday,1041
2024-03-16,ORD94193,Beer,"Alcoholic Drinks",2,6.00,12.00,"Mobile Payment",CUST6547,43,Female,Dine-in,21:19:00,11,Saturday,Dinner,Weekend,1042
2024-07-21,ORD75658,Salad,Appetizer,1,9.00,9.00,"Credit Card",CUST3321,47,Male,Delivery,14:53:00,17,Sunday,Lunch,Weekend,1043
2024-08-12,ORD63156,Coffee,Beverages,1,4.00,4.00,"Mobile Payment",CUST2248,60,Female,Dine-in,10:01:00,11,Monday,Breakfast,Weekday,1044
2024-08-20,ORD78274,Coffee,Beverages,1,4.00,4.00,"Credit Card",CUST1928,37,Male,Dine-in,07:06:00,11,Tuesday,Breakfast,Weekday,1046
2024-01-31,ORD47522,Wine,"Alcoholic Drinks",1,10.00,10.00,"Mobile Payment",CUST6900,59,Female,Takeout,20:01:00,6,Wednesday,Dinner,Weekday,1048
2024-09-01,ORD16394,Pizza,"Main Course",2,14.00,28.00,"Mobile Payment",CUST1029,64,Male,Dine-in,11:38:00,16,Sunday,Lunch,Weekend,1050
2024-07-07,ORD60970,Beer,"Alcoholic Drinks",2,6.00,12.00,Cash,CUST1270,49,Female,Dine-in,18:00:00,11,Sunday,Dinner,Weekend,1052
2024-02-25,ORD76124,Burger,"Main Course",2,12.00,24.00,Cash,CUST8428,65,Male,Dine-in,12:35:00,16,Sunday,Lunch,Weekend,1053
2024-11-06,ORD71694,Coffee,Beverages,2,4.00,8.00,"Credit Card",CUST2045,25,Female,Takeout,07:17:00,7,Wednesday,Breakfast,Weekday,1054
2024-07-01,ORD80060,Salad,Appetizer,4,9.00,36.00,"Mobile Payment",CUST1534,58,Male,Takeout,16:06:00,13,Monday,Lunch,Weekday,1056
2024-01-29,ORD68909,Pizza,"Main Course",4,14.00,56.00,"Credit Card",CUST7068,35,Male,Dine-in,13:30:00,22,Monday,Lunch,Weekday,1057
2024-06-08,ORD97075,Pizza,"Main Course",1,14.00,14.00,Cash,CUST8171,47,Male,Delivery,11:03:00,18,Saturday,Lunch,Weekend,1059
2024-10-10,ORD33178,Soda,Beverages,2,3.00,6.00,"Credit Card",CUST2926,29,Female,Delivery,20:15:00,17,Thursday,Dinner,Weekday,1060
2024-02-21,ORD37584,Tea,Beverages,3,3.00,9.00,"Mobile Payment",CUST6190,60,Male,Delivery,09:22:00,18,Wednesday,Breakfast,Weekday,1061
2024-12-03,ORD98315,Burger,"Main Course",3,12.00,36.00,"Mobile Payment",CUST9379,59,Male,Delivery,15:39:00,24,Tuesday,Lunch,Weekday,1062
2024-01-29,ORD38238,Burger,"Main Course",5,12.00,60.00,"Mobile Payment",CUST1375,37,Male,Delivery,16:29:00,30,Monday,Lunch,Weekday,1063
2024-01-25,ORD12540,Burger,"Main Course",5,12.00,60.00,"Mobile Payment",CUST4823,28,Male,Delivery,15:03:00,30,Thursday,Lunch,Weekday,1064
2024-05-12,ORD85641,Salad,Appetizer,5,9.00,45.00,"Mobile Payment",CUST5329,19,Male,Delivery,13:34:00,25,Sunday,Lunch,Weekend,1065
2024-12-22,ORD81643,Pizza,"Main Course",4,14.00,56.00,"Credit Card",CUST8422,61,Male,Dine-in,11:48:00,22,Sunday,Lunch,Weekend,1066
2024-09-18,ORD25658,Coffee,Beverages,2,4.00,8.00,"Mobile Payment",CUST7759,24,Female,Takeout,09:11:00,7,Wednesday,Breakfast,Weekday,1067
2024-02-27,ORD48367,Coffee,Beverages,1,4.00,4.00,"Mobile Payment",CUST8399,49,Female,Dine-in,06:03:00,11,Tuesday,Breakfast,Weekday,1068
2024-04-11,ORD62811,Salad,Appetizer,3,9.00,27.00,"Credit Card",CUST6883,41,Female,Dine-in,15:42:00,16,Thursday,Lunch,Weekday,1071
2024-04-13,ORD54212,Pizza,"Main Course",5,14.00,70.00,"Mobile Payment",CUST1864,27,Male,Takeout,11:57:00,20,Saturday,Lunch,Weekend,1073
2024-05-31,ORD81939,Salad,Appetizer,5,9.00,45.00,"Mobile Payment",CUST9546,62,Male,Takeout,16:02:00,15,Friday,Lunch,Weekday,1075
2024-05-08,ORD34229,Salad,Appetizer,4,9.00,36.00,"Mobile Payment",CUST7522,49,Male,Delivery,13:49:00,23,Wednesday,Lunch,Weekday,1076
2024-04-22,ORD36160,Wine,"Alcoholic Drinks",5,10.00,50.00,"Mobile Payment",CUST5007,26,Male,Takeout,18:13:00,6,Monday,Dinner,Weekday,1077
2024-07-11,ORD82366,Soda,Beverages,4,3.00,12.00,"Credit Card",CUST1746,62,Female,Takeout,18:28:00,9,Thursday,Dinner,Weekday,1078
2024-07-17,ORD27459,Salad,Appetizer,5,9.00,45.00,"Mobile Payment",CUST5555,54,Male,Takeout,12:47:00,15,Wednesday,Lunch,Weekday,1079
2024-01-22,ORD45178,Tea,Beverages,5,3.00,15.00,"Mobile Payment",CUST4887,27,Male,Takeout,10:29:00,10,Monday,Breakfast,Weekday,1080
2024-03-12,ORD64963,Pasta,"Main Course",1,16.00,16.00,Cash,CUST3249,32,Male,Dine-in,21:11:00,13,Tuesday,Dinner,Weekday,1081
2024-09-21,ORD16333,Tea,Beverages,5,3.00,15.00,Cash,CUST9837,63,Female,Dine-in,10:28:00,15,Saturday,Breakfast,Weekend,1082
2024-05-09,ORD79605,Tea,Beverages,3,3.00,9.00,"Credit Card",CUST7062,64,Female,Delivery,09:23:00,18,Thursday,Breakfast,Weekday,1083
2024-04-04,ORD87321,Wine,"Alcoholic Drinks",3,10.00,30.00,"Mobile Payment",CUST6072,41,Male,Dine-in,20:14:00,11,Thursday,Dinner,Weekday,1084
2024-05-22,ORD59719,Burger,"Main Course",4,12.00,48.00,Cash,CUST9795,39,Male,Dine-in,13:43:00,22,Wednesday,Lunch,Weekday,1088
2024-07-24,ORD42794,Beer,"Alcoholic Drinks",3,6.00,18.00,"Mobile Payment",CUST6543,30,Male,Takeout,21:51:00,6,Wednesday,Dinner,Weekday,1089
2024-04-11,ORD21995,Coffee,Beverages,5,4.00,20.00,"Credit Card",CUST9197,23,Male,Dine-in,07:33:00,15,Thursday,Breakfast,Weekday,1090
2024-09-18,ORD73245,Burger,"Main Course",2,12.00,24.00,"Credit Card",CUST1607,51,Female,Delivery,15:19:00,21,Wednesday,Lunch,Weekday,1092
2024-10-30,ORD22769,Tea,Beverages,1,3.00,3.00,"Credit Card",CUST4581,55,Female,Dine-in,08:31:00,11,Wednesday,Breakfast,Weekday,1093
2024-11-15,ORD96763,Burger,"Main Course",5,12.00,60.00,Cash,CUST3393,41,Female,Delivery,13:18:00,30,Friday,Lunch,Weekday,1094
2024-06-07,ORD28034,Coffee,Beverages,1,4.00,4.00,"Mobile Payment",CUST3707,39,Male,Takeout,08:59:00,6,Friday,Breakfast,Weekday,1095
2024-08-14,ORD55327,Tea,Beverages,11,3.00,33.00,Cash,CUST3140,42,"Prefer not to answer",Delivery,10:05:00,76,Wednesday,Breakfast,Weekday,1096
2024-02-13,ORD69055,Pasta,"Main Course",1,16.00,16.00,Cash,CUST3394,29,Female,Takeout,17:25:00,8,Tuesday,Dinner,Weekday,1097
2024-06-23,ORD79476,Salad,Appetizer,1,9.00,9.00,"Mobile Payment",CUST4350,56,Female,Takeout,16:22:00,7,Sunday,Lunch,Weekend,1098
2024-03-06,ORD12357,Burger,"Main Course",2,12.00,24.00,"Credit Card",CUST9407,33,Female,Delivery,13:26:00,21,Wednesday,Lunch,Weekday,1099
2024-03-13,ORD99064,Beer,"Alcoholic Drinks",1,6.00,6.00,"Mobile Payment",CUST3953,48,Female,Takeout,21:43:00,6,Wednesday,Dinner,Weekday,1100
2024-05-15,ORD42176,Salad,Appetizer,2,9.00,18.00,Cash,CUST5130,28,Female,Takeout,14:31:00,9,Wednesday,Lunch,Weekday,1101
2024-03-22,ORD14995,Soda,Beverages,4,3.00,12.00,Cash,CUST3282,47,Male,Takeout,21:03:00,9,Friday,Dinner,Weekday,1102
2024-12-11,ORD58088,Pasta,"Main Course",4,16.00,64.00,"Credit Card",CUST7299,23,Male,Delivery,18:00:00,27,Wednesday,Dinner,Weekday,1103
2024-09-19,ORD64406,Salad,Appetizer,2,9.00,18.00,"Mobile Payment",CUST7272,37,Female,Takeout,12:17:00,9,Thursday,Lunch,Weekday,1105
2024-10-02,ORD93623,Pizza,"Main Course",2,14.00,28.00,Cash,CUST4902,27,Female,Delivery,16:10:00,21,Wednesday,Lunch,Weekday,1106
2024-03-12,ORD14316,Wine,"Alcoholic Drinks",3,10.00,30.00,"Mobile Payment",CUST4331,21,Female,Takeout,18:34:00,6,Tuesday,Dinner,Weekday,1107
2024-06-27,ORD52870,Coffee,Beverages,4,4.00,16.00,"Mobile Payment",CUST6883,31,Female,Delivery,08:23:00,19,Thursday,Breakfast,Weekday,1108
2024-01-20,ORD70093,Soda,Beverages,1,3.00,3.00,"Mobile Payment",CUST9776,41,Female,Dine-in,21:02:00,11,Saturday,Dinner,Weekend,1109
2024-03-31,ORD82824,Burger,"Main Course",3,12.00,36.00,"Credit Card",CUST8979,51,Female,Delivery,15:03:00,24,Sunday,Lunch,Weekend,1110
2024-04-17,ORD41831,Wine,"Alcoholic Drinks",4,10.00,40.00,"Credit Card",CUST1591,42,Male,Takeout,17:46:00,6,Wednesday,Dinner,Weekday,1111
2024-03-29,ORD27735,Pasta,"Main Course",4,16.00,64.00,"Mobile Payment",CUST9311,54,Male,Dine-in,19:58:00,22,Friday,Dinner,Weekday,1112
2024-06-11,ORD62281,Beer,"Alcoholic Drinks",4,6.00,24.00,"Mobile Payment",CUST5974,56,Female,Delivery,18:27:00,16,Tuesday,Dinner,Weekday,1113
2024-01-11,ORD83791,Coffee,Beverages,3,4.00,12.00,"Mobile Payment",CUST9961,57,Female,Dine-in,10:17:00,13,Thursday,Breakfast,Weekday,1114
